order_id,CUST ID,First Name,last_name,date,product,category,region,price,qty,quantity,rating,gender,margin_pct,tags,age,SALES_AMT,DOB,Reg?,sales_amount,channel,payment_mode,unit_cost,profit
ORD-010891,CUST-2298,Taiwo,Nwosu,2024-04-28,Face Cream,Health,Port Harcourt,15700.0,20,20,2.8,Male,38.85,"new_customer,first_purchase,promo",35,314000.0,1989-08-17,Yes,314000.0,B2B,USSD,9600.0,122000.0
ORD-013813,CUST-2940,Hauwa,Obi,2024-02-10,Bookshelf,Furniture,Ibadan,61900.0,2,2,3.1,Female,28.11,"vip,bulk_order",27,123800.0,1997-05-24,Yes,123800.0,In-Store,Cash,44500.0,34800.0
ORD-012907,CUST-8508,Amina,Okonkwo,2024-10-12,Headset,Electronics,Ibadan,21500.0,2,2,5.0,F,35.81,seasonal,39,43000.0,1985-03-01,Yes,43000.0,In-Store,Cash,13800.0,15400.0
ORD-013448,CUST-3259,Ngozi,Hassan,2024-02-04,Bookshelf,Furniture,Port Harcourt,63400.0,3,3,4.4,M,29.97,"promo,seasonal,loyalty",57,190200.0,1967-02-17,No,190200.0,In-Store,USSD,44400.0,57000.0
ORD-011451,CUST-6911,Ngozi,Idris,2024-11-20,Laptop,Electronics,Ibadan,406000.0,1,1,4.7,F,35.62,"bulk_order,online_exclusive",50,406000.0,1974-10-20,No,406000.0,B2B,USSD,261400.0,144600.0
ORD-013571,CUST-7913,Tunde,Okonkwo,2024-11-22,Headset,Electronics,Lagos,39400.0,3,3,2.9,Male,34.01,"vip,loyalty,bulk_order",27,118200.0,1997-05-24,Yes,118200.0,In-Store,Cash,26000.0,40200.0
ORD-010877,CUST-1076,Bisi,Adewale,2024-03-29,Bookshelf,Furniture,Enugu,50100.0,10,10,3.0,Female,43.11,"online_exclusive,vip,seasonal",43,501000.0,1981-11-08,No,501000.0,In-Store,Mobile App,28500.0,216000.0
ORD-010509,CUST-3919,Taiwo,Obi,2024-09-02,Printer,Electronics,Enugu,143400.0,5,5,4.8,M,35.77,bulk_order,61,717000.0,1963-10-17,Yes,717000.0,Wholesale,POS,92100.0,256500.0
ORD-013036,CUST-2939,Ola,Adesanya,2024-02-03,Face Cream,,Lagos ,16700.0,1,1,4.9,M,44.91,"new_customer,online_exclusive",21,16700.0,2003-10-21,Yes,16700.0,In-Store,POS,9200.0,7500.0
ORD-014190,CUST-4282,Ngozi,Hassan,2024-08-30,Face Cream,Health,Port Harcourt,16800.0,2,2,2.9,M,38.1,first_purchase,44,33600.0,1980-09-15,No,33600.0,Online,USSD,10400.0,12800.0
ORD-012776,CUST-3348,Ngozi,Eze,2024-10-30,Bookshelf,Furniture,Port Harcourt,64400.0,1,1,4.2,Female,40.53,"loyalty,promo",28,64400.0,1996-09-26,Yes,64400.0,In-Store,Cash,38300.0,26100.0
ORD-013076,CUST-4752,Bisi,Femi,2024-06-15,Bookshelf,Furniture,Ibadan,42300.0,,20,4.0,Female,43.26,"online_exclusive,bulk_order,seasonal",50,846000.0,1974-05-26,No,846000.0,Online,Cash,24000.0,366000.0
ORD-011318,CUST-7375,Adaeze,Adewale,2024-09-13,Vitamins,,Kano,18800.0,1,1,5.0,F,32.98,"vip,bulk_order,promo",45,18800.0,1979-04-19,Yes,18800.0,B2B,Cash,12600.0,6200.0
ORD-010978,CUST-5796,Kemi,Obi,2024-10-30,Pens 50pk,Stationery,Abuja,4900.0,2,2,5.0,M,40.82,new_customer,28,9800.0,1996-10-19,No,9800.0,In-Store,USSD,2900.0,4000.0
ORD-013022,CUST-5206,Chidi,Idris,2024-11-03,Headset,Electronics,Ibadan,40900.0,3,3,3.1,F,43.28,"first_purchase,bulk_order",40,122700.0,1984-08-02,No,122700.0,B2B,Mobile App,23200.0,53100.0
ORD-010515,CUST-2124,Seun,Ibrahim,2024-05-20,Tablet,Electronics,Abuja,141100.0,1,1,3.6,Male,35.58,"promo,first_purchase",20,141100.0,2004-08-04,No,141100.0,In-Store,USSD,90900.0,50200.0
ORD-012622,CUST-3173,Fatima,Ibrahim,2024-02-26,Vitamins,Health,Ibadan,19800.0,0,0,4.2,F,42.42,first_purchase,49,19800.0,1975-01-18,No,19800.0,Wholesale,Mobile App,11400.0,8400.0
ORD-010452,CUST-3770,Amina,Adewale,2024-07-20,Notebook A4,Stationery,Lagos,3500.0,20,20,3.7,F,40.0,new_customer,58,70000.0,1966-07-05,Yes,70000.0,Online,Mobile App,2100.0,28000.0
ORD-013013,CUST-6166,Adaeze,Suleiman,2024-12-17,Phone,Electronics,Kano,182900.0,1,1,3.7,F,32.75,online_exclusive,46,182900.0,1978-12-24,No,182900.0,B2B,Bank Transfer,123000.0,59900.0
ORD-011819,CUST-4223,Fatima,Hassan,2024-02-28,Tablet,Electronics,Abuja,122300.0,2,2,3.3,,31.4,"online_exclusive,bulk_order,vip",62,244600.0,1962-02-23,No,244600.0,Wholesale,USSD,83900.0,76800.0
ORD-013901,CUST-3684,Bisi,Adesanya,2024-10-13,Standing Desk,Furniture,Lagos,192800.0,2,2,4.7,Female,42.32,online_exclusive,42,385600.0,1982-04-06,Yes,385600.0,B2B,Mobile App,111200.0,163200.0
ORD-010467,CUST-6666,Seun,Nwosu,2024-11-04,Vitamins,Health,Kano,-16300.0,10,10,3.9,Male,40.49,new_customer,40,163000.0,1984-03-01,Yes,163000.0,B2B,Cash,9700.0,66000.0
ORD-011183,CUST-3734,Umar,Suleiman,2024-05-07,Sugar 25kg,Groceries,Enugu,22900.0,2,2,3.0,Male,42.79,loyalty,24,45800.0,2000-09-01,Yes,45800.0,Online,Bank Transfer,13100.0,19600.0
ORD-010732,CUST-5327,Yemi,Hassan,2024-10-24,Office Chair,Furniture,Kano,81100.0,3,3,,Male,34.53,"loyalty,new_customer,first_purchase",25,243300.0,1999-04-13,No,243300.0,In-Store,Mobile App,53100.0,84000.0
ORD-014053,CUST-6471,Ngozi,Adewale,2024-10-14,Printer,Electronics,Ibadan,117100.0,1,1,4.9,F,32.45,promo,25,117100.0,1999-11-09,Yes,117100.0,Wholesale,POS,79100.0,38000.0
ORD-011558,CUST-2378,Tunde,Suleiman,2024-03-06,Office Chair,Furniture,Abuja,85400.0,5,5,1.0,Female,29.51,"first_purchase,loyalty,bulk_order",30,427000.0,1994-09-19,No,427000.0,B2B,POS,60200.0,126000.0
ORD-010612,CUST-2091,Emeka,Okonkwo,2024-10-12,Notebook A4,Stationery,Enugu,4300.0,1,1,4.7,Male,37.21,"first_purchase,bulk_order,vip",27,4300.0,1997-12-13,Yes,4300.0,In-Store,,2700.0,1600.0
ORD-011603,CUST-4692,Ola,Adeyemi,2024-07-13,Face Cream,Health,Kano,16400.0,3,3,4.2,F,44.51,"first_purchase,seasonal",61,49200.0,1963-06-06,No,49200.0,Online,POS,9100.0,21900.0
ORD-010432,CUST-5721,Adaeze,Adeyemi,2024-03-01,Office Chair,Furniture,Abuja,107800.0,3,3,4.4,Male,41.65,"promo,new_customer,bulk_order",55,323400.0,1969-12-13,No,323400.0,In-Store,Mobile App,62900.0,134700.0
ORD-014111,CUST-2509,Ola,Okonkwo,2024-07-22,Printer,Electronics,Port Harcourt,106100.0,1,1,2.0,M,39.02,"new_customer,seasonal",56,106100.0,1968-10-22,Yes,106100.0,Online,Mobile App,64700.0,41400.0
ORD-012734,CUST-8045,Ola,Lawal,2024-03-07,Bookshelf,Furniture,Enugu,48700.0,1,1,,Male,41.89,"promo,first_purchase,bulk_order",41,48700.0,1983-06-06,No,48700.0,Wholesale,USSD,28300.0,20400.0
ORD-014058,CUST-1056,Ola,Okonkwo,2024-12-04,Monitor,Electronics,Kano,256100.0,3,3,2.3,Male,36.98,"bulk_order,first_purchase,new_customer",32,768300.0,1992-07-01,No,768300.0,Online,,161400.0,284100.0
ORD-012281,CUST-7533,Hauwa,Bello,2024-02-24,Stapler,Stationery,Abuja,9200.0,5,5,,M,35.87,"online_exclusive,loyalty,new_customer",56,46000.0,1968-04-16,Yes,46000.0,Wholesale,USSD,5900.0,16500.0
ORD-010311,CUST-6007,Taiwo,Obi,2024-03-12,Sugar 25kg,Groceries,Port Harcourt,24000.0,1,1,1.0,Female,35.83,"loyalty,promo,vip",54,24000.0,1970-09-23,Yes,24000.0,In-Store,Bank Transfer,15400.0,8600.0
ORD-012538,CUST-7934,Musa,Adewale,2024-05-23,Monitor,Electronics,Kano,182400.0,3,3,4.2,Male,30.32,"promo,new_customer",34,547200.0,1990-01-12,Yes,547200.0,Online,Mobile App,127100.0,165900.0
ORD-011909,CUST-2117,Seun,Adeyemi,2024-10-18,Office Chair,Furniture,Enugu,72500.0,5,5,3.9,F,38.21,"online_exclusive,new_customer,first_purchase",58,362500.0,1966-06-26,No,362500.0,Wholesale,Cash,44800.0,138500.0
ORD-012138,CUST-5322,Yemi,Eze,2024-11-12,Laptop,Electronics,Kano,511100.0,,20,4.3,Male,31.99,"seasonal,vip",20,10222000.0,2004-06-08,Yes,10222000.0,Wholesale,Cash,347600.0,3270000.0
ORD-010015,CUST-2660,Taiwo,Adewale,2024-04-22,Cooking Oil,Groceries,Kano,29600.0,2,2,4.2,M,40.88,"online_exclusive,new_customer",29,59200.0,1995-10-21,No,59200.0,In-Store,Cash,17500.0,24200.0
ORD-013476,CUST-8616,Chidi,Bello,2024-02-15,Pens 50pk,Stationery,Enugu,3800.0,1,1,5.0,Male,31.58,loyalty,37,3800.0,1987-12-12,No,3800.0,In-Store,POS,2600.0,1200.0
ORD-012745,CUST-2085,Seun,Nwosu,2024-02-29,Cooking Oil,Groceries,Lagos,34900.0,10,10,1.0,Male,42.98,"loyalty,online_exclusive,bulk_order",37,349000.0,1987-04-13,Yes,349000.0,Wholesale,POS,19900.0,150000.0
ORD-012180,CUST-4896,Ngozi,Idris,2024-01-01,Rice 50kg,Groceries,Kano,49400.0,5,5,3.7,F,34.62,"seasonal,promo",43,247000.0,1981-09-20,No,247000.0,Online,USSD,32300.0,85500.0
ORD-013338,CUST-6740,Amina,Ibrahim,2024-11-04,Standing Desk,Furniture,Ibadan,188800.0,2,2,4.7,M,38.08,"vip,promo",45,377600.0,1979-10-14,No,377600.0,Wholesale,Bank Transfer,116900.0,143800.0
ORD-012483,CUST-3956,Adaeze,Okonkwo,2024-02-26,Tablet,Electronics,Ibadan,172900.0,2,2,3.2,Female,44.48,online_exclusive,63,345800.0,1961-04-25,Yes,345800.0,Online,Cash,96000.0,153800.0
ORD-012836,CUST-8905,Amina,Hassan,2024-07-19,Standing Desk,Furniture,Enugu,133300.0,20,20,4.3,M,43.44,loyalty,63,2666000.0,1961-06-06,Yes,2666000.0,B2B,Mobile App,75400.0,1158000.0
ORD-010805,CUST-5722,Adaeze,Obi,2024-07-20,Rice 50kg,Groceries,Abuja,44600.0,20,20,4.9,Female,29.37,seasonal,44,892000.0,1980-02-25,Yes,892000.0,Online,Mobile App,31500.0,262000.0
ORD-012595,CUST-8835,Adaeze,Adeyemi,2024-01-19,Bookshelf,Furniture,Kano,43700.0,3,3,,Female,40.73,"vip,online_exclusive",56,131100.0,1968-12-11,No,131100.0,Wholesale,POS,25900.0,53400.0
ORD-013199,CUST-9178,Emeka,Hassan,2024-09-07,Face Cream,Health,Port Harcourt,15000.0,2,2,3.1,Male,32.67,"first_purchase,new_customer",31,30000.0,1993-04-16,No,30000.0,B2B,Bank Transfer,10100.0,9800.0
ORD-010899,CUST-3882,Adaeze,Okoro,2024-11-04,Sugar 25kg,Groceries,Enugu,17400.0,2,2,,M,44.83,"vip,seasonal,promo",40,34800.0,1984-01-05,Yes,34800.0,In-Store,Bank Transfer,9600.0,15600.0
ORD-010305,CUST-6127,Adaeze,Okonkwo,2024-11-28,Standing Desk,Furniture,Port Harcourt,137800.0,10,10,5.0,Male,28.52,online_exclusive,58,1378000.0,1966-01-24,No,1378000.0,Online,Cash,98500.0,393000.0
ORD-011931,CUST-7805,Kemi,Adewale,2024-02-29,Office Chair,Furniture,Abuja,95200.0,10,10,5.0,Female,30.04,new_customer,18,952000.0,2006-03-08,Yes,952000.0,B2B,USSD,66600.0,286000.0
ORD-010793,CUST-2411,Hauwa,Okoro,2024-06-24,Sugar 25kg,Groceries,Ibadan,22900.0,3,3,4.1,M,34.5,"bulk_order,new_customer,online_exclusive",33,68700.0,1991-04-27,No,68700.0,B2B,POS,15000.0,23700.0
ORD-011628,CUST-3990,Fatima,Ibrahim,2024-11-15,Face Cream,Health,Enugu,14700.0,,2,4.0,F,33.33,seasonal,25,29400.0,1999-09-26,Yes,29400.0,Wholesale,POS,9800.0,9800.0
ORD-010685,CUST-8401,Emeka,Adewale,2024-05-08,Notebook A4,Stationery,Abuja,3000.0,1,1,5.0,Female,33.33,loyalty,42,3000.0,1982-12-20,No,3000.0,Online,Mobile App,2000.0,1000.0
ORD-014033,CUST-7127,Musa,Suleiman,2024-01-21,Bookshelf,Furniture,Enugu,68000.0,,1,2.0,,30.59,"new_customer,promo,loyalty",27,68000.0,1997-05-27,Yes,68000.0,Wholesale,Bank Transfer,47200.0,20800.0
ORD-014078,CUST-1692,Ngozi,Suleiman,2024-07-04,Stapler,Stationery,Lagos,7300.0,2,2,2.7,Female,34.25,"seasonal,bulk_order",40,14600.0,1984-04-01,No,14600.0,B2B,USSD,4800.0,5000.0
ORD-013547,CUST-4349,Adaeze,Nwosu,2024-07-26,Bookshelf,,Lagos,61100.0,1,1,5.0,F,34.04,"vip,seasonal,loyalty",31,61100.0,1993-03-23,No,61100.0,Wholesale,POS,40300.0,20800.0
ORD-011952,CUST-7779,Adaeze,Suleiman,2024-02-02,Pens 50pk,Stationery,Port Harcourt,4900.0,5,5,3.3,Female,30.61,"seasonal,bulk_order,first_purchase",27,24500.0,1997-05-26,Yes,24500.0,In-Store,Bank Transfer,3400.0,7500.0
ORD-010215,CUST-3449,Bisi,Ibrahim,2024-11-11,Sanitiser 5L,Health,Kano,10300.0,1,1,3.7,Male,35.92,first_purchase,47,10300.0,1977-09-12,No,10300.0,Online,USSD,6600.0,3700.0
ORD-011753,CUST-6672,Yemi,Adeyemi,2024-05-04,Tablet,Electronics,Ibadan,188700.0,10,10,4.7,F,41.6,"first_purchase,seasonal,loyalty",43,1887000.0,1981-05-10,Yes,1887000.0,Wholesale,Bank Transfer,110200.0,785000.0
ORD-011155,CUST-6089,Adaeze,Adesanya,2024-09-22,Office Chair,Furniture,Kano,95100.0,20,20,5.0,M,39.64,"vip,first_purchase",37,1902000.0,1987-04-17,No,1902000.0,Online,Cash,57400.0,754000.0
ORD-011997,CUST-1534,Umar,Bello,2024-05-01,Pens 50pk,Stationery,Kano,5600.0,20,20,4.8,Female,28.57,"bulk_order,loyalty",57,112000.0,1967-03-07,No,112000.0,Online,POS,4000.0,32000.0
ORD-011343,CUST-9316,Ola,Bello,2024-02-21,Face Cream,Health,Enugu,16000.0,2,2,,F,33.12,"first_purchase,new_customer",63,32000.0,1961-03-12,Yes,32000.0,In-Store,Mobile App,10700.0,10600.0
ORD-010291,CUST-5581,Musa,Adeyemi,2024-02-22,Bookshelf,Furniture,Enugu,55600.0,10,10,3.2,Female,40.11,"online_exclusive,promo",61,556000.0,1963-09-02,Yes,556000.0,B2B,Bank Transfer,33300.0,223000.0
ORD-011573,CUST-8822,Ola,Idris,2024-03-28,Printer,Electronics,Enugu,94200.0,3,3,4.2,M,41.4,"loyalty,seasonal,online_exclusive",42,282600.0,1982-07-03,Yes,282600.0,Wholesale,Mobile App,55200.0,117000.0
ORD-010874,CUST-1845,Seun,Ibrahim,2024-12-26,Vitamins,Health,Ibadan,16100.0,1,1,2.2,M,43.48,"promo,new_customer",50,16100.0,1974-06-02,No,16100.0,Wholesale,Bank Transfer,9100.0,7000.0
ORD-012410,CUST-2003,Kemi,Adeyemi,2024-09-21,Printer,Electronics,Port Harcourt,112300.0,2,2,2.2,M,44.88,"new_customer,bulk_order,vip",56,224600.0,1968-07-03,Yes,224600.0,Wholesale,USSD,61900.0,100800.0
ORD-013745,CUST-2627,Ola,Nwosu,2024-11-15,Sugar 25kg,Groceries,Abuja,18900.0,1,1,5.0,Male,32.8,"new_customer,first_purchase",27,18900.0,1997-09-12,Yes,18900.0,B2B,Bank Transfer,12700.0,6200.0
ORD-014049,CUST-4426,Bisi,Okoro,2024-03-27,Office Chair,Furniture,Kano,107900.0,1,1,4.8,F,39.48,vip,61,107900.0,1963-05-24,Yes,107900.0,B2B,Bank Transfer,65300.0,42600.0
ORD-012709,CUST-5859,Amina,Okonkwo,2024-09-11,Vitamins,Health,Kano,12700.0,20,20,4.4,F,39.37,"online_exclusive,bulk_order,new_customer",60,254000.0,1964-07-13,Yes,254000.0,Online,Mobile App,7700.0,100000.0
ORD-010804,CUST-4791,Chidi,Nwosu,2024-08-03,Vitamins,Health,Enugu,20100.0,3,3,3.9,F,44.78,"loyalty,promo,first_purchase",64,60300.0,1960-10-12,No,60300.0,Online,POS,11100.0,27000.0
ORD-011297,CUST-8895,Taiwo,Bello,2024-07-04,Vitamins,Health,Abuja,20000.0,2,2,5.0,Male,37.5,"seasonal,online_exclusive,new_customer",18,40000.0,2006-10-26,Yes,40000.0,B2B,POS,12500.0,15000.0
ORD-010055,CUST-6121,Emeka,Okoro,2024-10-28,Cooking Oil,Groceries,kano,26200.0,2,2,3.9,Male,34.35,"new_customer,vip,bulk_order",58,52400.0,1966-01-12,Yes,52400.0,Online,USSD,17200.0,18000.0
ORD-010200,CUST-6291,Musa,Adeyemi,2024-11-17,Sanitiser 5L,Health,Lagos,10200.0,1,1,5.0,Female,28.43,"new_customer,vip,bulk_order",31,10200.0,1993-09-08,Yes,10200.0,Wholesale,Bank Transfer,7300.0,2900.0
ORD-013805,CUST-6646,Ngozi,Nwosu,2024-07-28,Sanitiser 5L,Health,Ibadan,7900.0,1,1,2.4,Male,36.71,"first_purchase,loyalty,online_exclusive",25,7900.0,1999-11-17,Yes,7900.0,B2B,Bank Transfer,5000.0,2900.0
ORD-013893,CUST-7927,Yemi,Eze,2024-11-14,Bookshelf,Furniture,Kano,61400.0,2,2,4.4,F,39.25,"loyalty,online_exclusive",34,122800.0,1990-09-10,No,122800.0,Wholesale,Mobile App,37300.0,48200.0
ORD-012568,CUST-6109,Kemi,Lawal,2024-08-11,Standing Desk,Furniture,Lagos,,10,10,5.0,F,33.13,"first_purchase,seasonal",36,1319000.0,1988-02-28,No,1319000.0,Wholesale,USSD,88200.0,437000.0
ORD-013016,CUST-3746,Musa,Eze,2024-02-19,Face Cream,Health,Kano,12700.0,1,1,5.0,Male,41.73,promo,53,12700.0,1971-04-06,Yes,12700.0,Online,Cash,7400.0,5300.0
ORD-010648,CUST-1452,Hauwa,Adesanya,2024-11-05,Laptop,Electronics,Lagos,505800.0,5,5,4.7,F,37.21,"online_exclusive,first_purchase",58,2529000.0,1966-06-25,Yes,2529000.0,Online,USSD,317600.0,941000.0
ORD-011747,CUST-9121,Seun,Adesanya,2024-07-13,Sanitiser 5L,Health,Ibadan,7100.0,20,20,4.7,F,35.21,"first_purchase,loyalty,online_exclusive",60,142000.0,1964-04-17,No,142000.0,In-Store,USSD,4600.0,50000.0
ORD-013441,CUST-2340,Musa,Bello,2024-06-07,Rice 50kg,Groceries,Port Harcourt,42200.0,1,1,4.8,Male,31.75,"online_exclusive,promo,seasonal",54,42200.0,1970-06-23,Yes,42200.0,Online,Mobile App,28800.0,13400.0
ORD-012118,CUST-3858,Fatima,Okoro,2024-12-09,Sugar 25kg,Groceries,Enugu,16600.0,2,2,3.8,F,42.17,first_purchase,60,33200.0,1964-07-27,No,33200.0,Wholesale,USSD,9600.0,14000.0
ORD-011722,CUST-8213,Ngozi,Okonkwo,2024-06-16,Vitamins,Health,enugu,13300.0,5,5,5.0,F,43.61,promo,50,66500.0,1974-04-21,Yes,66500.0,Wholesale,USSD,7500.0,29000.0
ORD-011658,CUST-3794,Taiwo,Hassan,2024-08-09,Cooking Oil,Groceries,Lagos,29600.0,1,1,4.6,Male,43.24,"seasonal,new_customer,vip",39,29600.0,1985-05-14,No,29600.0,B2B,Mobile App,16800.0,12800.0
ORD-012756,CUST-8841,Chidi,Eze,2024-04-24,Face Cream,Health,Abuja,16500.0,1,1,4.6,Male,41.21,"loyalty,bulk_order,seasonal",39,16500.0,1985-12-12,Yes,16500.0,B2B,Mobile App,9700.0,6800.0
ORD-011114,CUST-5581,Fatima,Adeyemi,2024-08-23,Office Chair,Furniture,Enugu,87100.0,5,5,4.8,Male,35.13,seasonal,30,435500.0,1994-08-04,Yes,435500.0,B2B,USSD,56500.0,153000.0
ORD-011113,CUST-4209,Taiwo,Idris,2024-08-19,Sugar 25kg,Groceries,Lagos,21900.0,1,1,5.0,Female,31.96,new_customer,26,21900.0,1998-01-12,Yes,21900.0,Online,POS,14900.0,7000.0
ORD-011569,CUST-8239,Kemi,Nwosu,2024-01-04,Sanitiser 5L,Health,Lagos,7200.0,5,5,3.9,F,33.33,online_exclusive,48,36000.0,1976-04-13,No,36000.0,Online,Cash,4800.0,12000.0
ORD-011833,CUST-7166,Kemi,Ibrahim,2024-09-08,Sugar 25kg,Groceries,Lagos,23500.0,5,5,5.0,M,29.79,"new_customer,vip,first_purchase",59,117500.0,1965-08-14,Yes,117500.0,In-Store,Cash,16500.0,35000.0
ORD-010782,CUST-2534,Ngozi,Adesanya,2024-10-24,Tablet,Electronics,Ibadan,193900.0,3,3,4.0,F,30.74,"first_purchase,vip,promo",31,581700.0,1993-08-09,Yes,581700.0,Wholesale,Cash,134300.0,178800.0
ORD-013858,CUST-9688,Fatima,Adeyemi,2024-03-26,Sanitiser 5L,Health,Enugu,8200.0,20,20,3.6,Female,37.8,promo,35,164000.0,1989-01-25,No,164000.0,Online,USSD,5100.0,62000.0
ORD-010098,CUST-2245,Yemi,Adewale,2024-12-25,Face Cream,Health,Kano,9300.0,10,10,3.8,,40.86,vip,63,93000.0,1961-04-15,Yes,93000.0,Wholesale,Cash,5500.0,38000.0
ORD-011313,CUST-3166,Musa,Eze,2024-02-01,Monitor,Electronics,Enugu,198500.0,1,1,2.2,Female,39.65,online_exclusive,59,198500.0,1965-12-14,No,198500.0,Wholesale,Cash,119800.0,78700.0
ORD-011391,CUST-7967,Ngozi,Obi,2024-10-15,Sugar 25kg,Groceries,Port Harcourt,23500.0,0,0,4.0,M,31.06,"online_exclusive,seasonal",30,47000.0,1994-02-01,Yes,47000.0,In-Store,POS,16200.0,14600.0
ORD-011096,CUST-6211,Fatima,Ibrahim,2024-01-07,Rice 50kg,Groceries,Lagos,40100.0,10,10,5.0,M,41.65,"promo,vip",52,401000.0,1972-08-28,Yes,401000.0,Online,Cash,23400.0,167000.0
ORD-011575,CUST-4497,Taiwo,Lawal,2024-09-13,Office Chair,Furniture,Port Harcourt,120600.0,1,1,5.0,M,31.59,"promo,vip,new_customer",47,120600.0,1977-10-07,No,120600.0,Wholesale,Cash,82500.0,38100.0
ORD-012898,CUST-6275,Chidi,Idris,2024-08-23,Standing Desk,Furniture,Port Harcourt,114300.0,1,1,3.9,M,41.21,"bulk_order,vip",20,114300.0,2004-09-23,No,114300.0,B2B,Bank Transfer,67200.0,47100.0
ORD-012629,CUST-7765,Amina,Hassan,2024-01-18,Headset,Electronics,Lagos,22300.0,2,2,4.0,Male,37.67,loyalty,20,44600.0,2004-11-03,Yes,44600.0,B2B,Mobile App,13900.0,16800.0
ORD-013335,CUST-6520,Kemi,Ibrahim,2024-06-29,Standing Desk,Furniture,Lagos,116900.0,3,3,5.0,Female,44.91,"online_exclusive,loyalty",38,350700.0,1986-07-04,No,350700.0,Wholesale,Bank Transfer,64400.0,157500.0
ORD-011918,CUST-3659,Tunde,Lawal,2024-07-27,Headset,Electronics,Lagos,38000.0,3,3,3.9,Male,29.74,bulk_order,51,114000.0,1973-02-11,No,114000.0,B2B,Mobile App,26700.0,33900.0
ORD-010829,CUST-9561,Umar,Okonkwo,2024-11-25,Phone,Electronics,Kano,165800.0,20,20,4.7,M,29.19,"vip,promo,seasonal",53,3316000.0,1971-12-10,No,3316000.0,Online,Mobile App,117400.0,968000.0
ORD-013052,CUST-3762,Emeka,Idris,2024-05-31,Standing Desk,Furniture,Port Harcourt,130800.0,5,5,3.2,F,35.09,"seasonal,online_exclusive,loyalty",24,654000.0,2000-01-03,Yes,654000.0,Online,Bank Transfer,84900.0,229500.0
ORD-013760,CUST-8378,Umar,Hassan,2024-08-25,Standing Desk,Furniture,kano,193100.0,1,1,5.0,M,42.41,"online_exclusive,seasonal,new_customer",50,193100.0,1974-05-21,No,193100.0,B2B,POS,111200.0,81900.0
ORD-011886,CUST-3771,Tunde,Adeyemi,2024-01-30,Bookshelf,Furniture,Ibadan,41900.0,10,10,4.2,Female,44.87,promo,45,419000.0,1979-06-26,Yes,419000.0,Online,POS,23100.0,188000.0
ORD-013437,CUST-1376,Emeka,Okonkwo,2024-07-08,Vitamins,Health,Ibadan,17300.0,20,20,2.6,M,39.31,"vip,seasonal",40,346000.0,1984-08-23,Yes,346000.0,B2B,Cash,10500.0,136000.0
ORD-011267,CUST-4058,Kemi,Adewale,2024-12-25,Laptop,Electronics,Kano,519200.0,20,20,4.1,M,43.53,first_purchase,55,10384000.0,1969-10-10,Yes,10384000.0,Online,Cash,293200.0,4520000.0
ORD-011716,CUST-9752,Emeka,Eze,2024-09-07,Sugar 25kg,Groceries,PORT HARCOURT,20900.0,3,3,3.9,M,43.06,"vip,first_purchase,loyalty",48,62700.0,1976-04-10,No,62700.0,Online,USSD,11900.0,27000.0
ORD-010182,CUST-7927,Kemi,Obi,2024-01-04,Monitor,Electronics,Lagos,241100.0,5,5,3.7,Female,37.04,"promo,first_purchase,new_customer",35,1205500.0,1989-11-07,No,1205500.0,B2B,USSD,151800.0,446500.0
ORD-012219,CUST-5311,Yemi,Bello,2024-06-07,Phone,Electronics,Port Harcourt,140500.0,2,2,,Male,44.63,bulk_order,45,281000.0,1979-10-27,No,281000.0,B2B,POS,77800.0,125400.0
ORD-013957,CUST-3725,Fatima,Femi,2024-04-03,Phone,Electronics,Enugu,171400.0,3,3,3.8,M,33.43,"new_customer,online_exclusive",25,514200.0,1999-06-12,Yes,514200.0,Online,Mobile App,114100.0,171900.0
ORD-014117,CUST-1344,Ngozi,Eze,2024-02-13,Headset,Electronics,Ibadan,20600.0,2,2,4.9,F,42.23,loyalty,35,41200.0,1989-01-27,No,41200.0,Wholesale,Bank Transfer,11900.0,17400.0
ORD-013015,CUST-6293,Yemi,Obi,2024-12-23,Vitamins,Health,Port Harcourt,13800.0,5,5,5.0,M,44.2,"promo,seasonal,vip",42,69000.0,1982-09-13,Yes,69000.0,B2B,,7700.0,30500.0
ORD-014035,CUST-1989,Ola,Nwosu,2024-07-12,Rice 50kg,Groceries,Ibadan,48200.0,1,1,4.2,Female,43.57,"promo,loyalty",48,48200.0,1976-10-13,No,48200.0,Online,USSD,27200.0,21000.0
ORD-011676,CUST-3037,Ola,Suleiman,2024-12-14,Phone,Electronics,Ibadan,147800.0,1,1,4.8,Female,29.84,"online_exclusive,promo,first_purchase",57,147800.0,1967-01-02,Yes,147800.0,B2B,Bank Transfer,103700.0,44100.0
ORD-013595,CUST-8468,Seun,Okonkwo,2024-08-23,Tablet,Electronics,Lagos,195300.0,1,1,4.3,F,44.24,"vip,first_purchase,promo",26,195300.0,1998-06-24,Yes,195300.0,Online,Mobile App,108900.0,86400.0
ORD-013585,CUST-9318,Musa,Femi,2024-01-12,Headset,Electronics,Enugu,22500.0,10,10,4.8,M,28.0,"seasonal,new_customer",20,225000.0,2004-11-24,No,225000.0,B2B,POS,16200.0,63000.0
ORD-012330,CUST-2073,Adaeze,Idris,2024-07-23,Phone,Electronics,Abuja,138700.0,3,3,3.9,F,31.8,"bulk_order,new_customer,seasonal",49,416100.0,1975-07-28,Yes,416100.0,Online,POS,94600.0,132300.0
